dates,Close,SandP_Change
1/5/2012,1281.060059,0.00290
1/6/2012,1277.810059,-0.00250
1/9/2012,1280.699951,0.00230
1/10/2012,1292.079956,0.00890
1/11/2012,1292.47998,0.00030
1/12/2012,1295.5,0.00230
1/13/2012,1289.089966,-0.00490
1/17/2012,1293.670044,0.00360
1/18/2012,1308.040039,0.01110
1/19/2012,1314.5,0.00490
1/20/2012,1315.380005,0.00070
1/23/2012,1316,0.00050
1/24/2012,1314.650024,-0.00100
1/25/2012,1326.060059,0.00870
1/26/2012,1318.430054,-0.00580
1/27/2012,1316.329956,-0.00160
1/30/2012,1313.01001,-0.00250
1/31/2012,1312.410034,-0.00050
2/1/2012,1324.089966,0.00890
2/2/2012,1325.540039,0.00110
2/3/2012,1344.900024,0.01460
2/6/2012,1344.329956,-0.00040
2/7/2012,1347.050049,0.00200
2/8/2012,1349.959961,0.00220
2/9/2012,1351.949951,0.00150
2/10/2012,1342.640015,-0.00690
2/13/2012,1351.77002,0.00680
2/14/2012,1350.5,-0.00090
2/15/2012,1343.22998,-0.00540
2/16/2012,1358.040039,0.01100
2/17/2012,1361.22998,0.00230
2/21/2012,1362.209961,0.00070
2/22/2012,1357.660034,-0.00330
2/23/2012,1363.459961,0.00430
2/24/2012,1365.73999,0.00170
2/27/2012,1367.589966,0.00140
2/28/2012,1372.180054,0.00340
2/29/2012,1365.680054,-0.00470
3/1/2012,1374.089966,0.00620
3/2/2012,1369.630005,-0.00320
3/5/2012,1364.329956,-0.00390
3/6/2012,1343.359985,-0.01540
3/7/2012,1352.630005,0.00690
3/8/2012,1365.910034,0.00980
3/9/2012,1370.869995,0.00360
3/12/2012,1371.089966,0.00020
3/13/2012,1395.949951,0.01810
3/14/2012,1394.280029,-0.00120
3/15/2012,1402.599976,0.00600
3/16/2012,1404.170044,0.00110
3/19/2012,1409.75,0.00400
3/20/2012,1405.52002,-0.00300
3/21/2012,1402.890015,-0.00190
3/22/2012,1392.780029,-0.00720
3/23/2012,1397.109985,0.00310
3/26/2012,1416.51001,0.01390
3/27/2012,1412.52002,-0.00280
3/28/2012,1405.540039,-0.00490
3/29/2012,1403.280029,-0.00160
3/30/2012,1408.469971,0.00370
4/2/2012,1419.040039,0.00750
4/3/2012,1413.380005,-0.00400
4/4/2012,1398.959961,-0.01020
4/5/2012,1398.079956,-0.00060
4/9/2012,1382.199951,-0.01140
4/10/2012,1358.589966,-0.01710
4/11/2012,1368.709961,0.00740
4/12/2012,1387.569946,0.01380
4/13/2012,1370.26001,-0.01250
4/16/2012,1369.569946,-0.00050
4/17/2012,1390.780029,0.01550
4/18/2012,1385.140015,-0.00410
4/19/2012,1376.920044,-0.00590
4/20/2012,1378.530029,0.00120
4/23/2012,1366.939941,-0.00840
4/24/2012,1371.969971,0.00370
4/25/2012,1390.689941,0.01360
4/26/2012,1399.97998,0.00670
4/27/2012,1403.359985,0.00240
4/30/2012,1397.910034,-0.00390
5/1/2012,1405.819946,0.00570
5/2/2012,1402.310059,-0.00250
5/3/2012,1391.569946,-0.00770
5/4/2012,1369.099976,-0.01610
5/7/2012,1369.579956,0.00040
5/8/2012,1363.719971,-0.00430
5/9/2012,1354.579956,-0.00670
5/10/2012,1357.98999,0.00250
5/11/2012,1353.390015,-0.00340
5/14/2012,1338.349976,-0.01110
5/15/2012,1330.660034,-0.00570
5/16/2012,1324.800049,-0.00440
5/17/2012,1304.859985,-0.01510
5/18/2012,1295.219971,-0.00740
5/21/2012,1315.98999,0.01600
5/22/2012,1316.630005,0.00050
5/23/2012,1318.859985,0.00170
5/24/2012,1320.680054,0.00140
5/25/2012,1317.819946,-0.00220
5/29/2012,1332.420044,0.01110
5/30/2012,1313.319946,-0.01430
5/31/2012,1310.329956,-0.00230
6/1/2012,1278.040039,-0.02460
6/4/2012,1278.180054,0.00010
6/5/2012,1285.5,0.00570
6/6/2012,1315.130005,0.02300
6/7/2012,1314.98999,-0.00010
6/8/2012,1325.660034,0.00810
6/11/2012,1308.930054,-0.01260
6/12/2012,1324.180054,0.01170
6/13/2012,1314.880005,-0.00700
6/14/2012,1329.099976,0.01080
6/15/2012,1342.839966,0.01030
6/18/2012,1344.780029,0.00140
6/19/2012,1357.97998,0.00980
6/20/2012,1355.689941,-0.00170
6/21/2012,1325.51001,-0.02230
6/22/2012,1335.02002,0.00720
6/25/2012,1313.719971,-0.01600
6/26/2012,1319.98999,0.00480
6/27/2012,1331.849976,0.00900
6/28/2012,1329.040039,-0.00210
6/29/2012,1362.160034,0.02490
7/2/2012,1365.51001,0.00250
7/3/2012,1374.02002,0.00620
7/5/2012,1367.579956,-0.00470
7/6/2012,1354.680054,-0.00940
7/9/2012,1352.459961,-0.00160
7/10/2012,1341.469971,-0.00810
7/11/2012,1341.449951,0.00000
7/12/2012,1334.76001,-0.00500
7/13/2012,1356.780029,0.01650
7/16/2012,1353.640015,-0.00230
7/17/2012,1363.670044,0.00740
7/18/2012,1372.780029,0.00670
7/19/2012,1376.51001,0.00270
7/20/2012,1362.660034,-0.01010
7/23/2012,1350.52002,-0.00890
7/24/2012,1338.310059,-0.00900
7/25/2012,1337.890015,-0.00030
7/26/2012,1360.02002,0.01650
7/27/2012,1385.969971,0.01910
7/30/2012,1385.300049,-0.00050
7/31/2012,1379.319946,-0.00430
8/1/2012,1375.319946,-0.00290
8/2/2012,1365,-0.00750
8/3/2012,1390.98999,0.01900
8/6/2012,1394.22998,0.00230
8/7/2012,1401.349976,0.00510
8/8/2012,1402.219971,0.00060
8/9/2012,1402.800049,0.00040
8/10/2012,1405.869995,0.00220
8/13/2012,1404.109985,-0.00130
8/14/2012,1403.930054,-0.00010
8/15/2012,1405.530029,0.00110
8/16/2012,1415.51001,0.00710
8/17/2012,1418.160034,0.00190
8/20/2012,1418.130005,0.00000
8/21/2012,1413.170044,-0.00350
8/22/2012,1413.48999,0.00020
8/23/2012,1402.079956,-0.00810
8/24/2012,1411.130005,0.00650
8/27/2012,1410.439941,-0.00050
8/28/2012,1409.300049,-0.00080
8/29/2012,1410.48999,0.00080
8/30/2012,1399.47998,-0.00780
8/31/2012,1406.579956,0.00510
9/4/2012,1404.939941,-0.00120
9/5/2012,1403.439941,-0.00110
9/6/2012,1432.119995,0.02040
9/7/2012,1437.920044,0.00400
9/10/2012,1429.079956,-0.00610
9/11/2012,1433.560059,0.00310
9/12/2012,1436.560059,0.00210
9/13/2012,1459.98999,0.01630
9/14/2012,1465.77002,0.00400
9/17/2012,1461.189941,-0.00310
9/18/2012,1459.319946,-0.00130
9/19/2012,1461.050049,0.00120
9/20/2012,1460.26001,-0.00050
9/21/2012,1460.150024,-0.00010
9/24/2012,1456.890015,-0.00220
9/25/2012,1441.589966,-0.01050
9/26/2012,1433.319946,-0.00570
9/27/2012,1447.150024,0.00960
9/28/2012,1440.670044,-0.00450
10/1/2012,1444.48999,0.00270
10/2/2012,1445.75,0.00090
10/3/2012,1450.98999,0.00360
10/4/2012,1461.400024,0.00720
10/5/2012,1460.930054,-0.00030
10/8/2012,1455.880005,-0.00350
10/9/2012,1441.47998,-0.00990
10/10/2012,1432.560059,-0.00620
10/11/2012,1432.839966,0.00020
10/12/2012,1428.589966,-0.00300
10/15/2012,1440.130005,0.00810
10/16/2012,1454.920044,0.01030
10/17/2012,1460.910034,0.00410
10/18/2012,1457.339966,-0.00240
10/19/2012,1433.189941,-0.01660
10/22/2012,1433.819946,0.00040
10/23/2012,1413.109985,-0.01440
10/24/2012,1408.75,-0.00310
10/25/2012,1412.969971,0.00300
10/26/2012,1411.939941,-0.00070
10/31/2012,1412.160034,0.00020
11/1/2012,1427.589966,0.01090
11/2/2012,1414.199951,-0.00940
11/5/2012,1417.26001,0.00220
11/6/2012,1428.390015,0.00790
11/7/2012,1394.530029,-0.02370
11/8/2012,1377.51001,-0.01220
11/9/2012,1379.849976,0.00170
11/12/2012,1380.030029,0.00010
11/13/2012,1374.530029,-0.00400
11/14/2012,1355.48999,-0.01390
11/15/2012,1353.329956,-0.00160
11/16/2012,1359.880005,0.00480
11/19/2012,1386.890015,0.01990
11/20/2012,1387.810059,0.00070
11/21/2012,1391.030029,0.00230
11/23/2012,1409.150024,0.01300
11/26/2012,1406.290039,-0.00200
11/27/2012,1398.939941,-0.00520
11/28/2012,1409.930054,0.00790
11/29/2012,1415.949951,0.00430
11/30/2012,1416.180054,0.00020
12/3/2012,1409.459961,-0.00470
12/4/2012,1407.050049,-0.00170
12/5/2012,1409.280029,0.00160
12/6/2012,1413.939941,0.00330
12/7/2012,1418.069946,0.00290
12/10/2012,1418.550049,0.00030
12/11/2012,1427.839966,0.00650
12/12/2012,1428.47998,0.00040
12/13/2012,1419.449951,-0.00630
12/14/2012,1413.579956,-0.00410
12/17/2012,1430.359985,0.01190
12/18/2012,1446.790039,0.01150
12/19/2012,1435.810059,-0.00760
12/20/2012,1443.689941,0.00550
12/21/2012,1430.150024,-0.00940
12/24/2012,1426.660034,-0.00240
12/26/2012,1419.829956,-0.00480
12/27/2012,1418.099976,-0.00120
12/28/2012,1402.430054,-0.01100
12/31/2012,1426.189941,0.01690
1/2/2013,1462.420044,0.02540
1/3/2013,1459.369995,-0.00210
1/4/2013,1466.469971,0.00490
1/7/2013,1461.890015,-0.00310
1/8/2013,1457.150024,-0.00320
1/9/2013,1461.02002,0.00270
1/10/2013,1472.119995,0.00760
1/11/2013,1472.050049,0.00000
1/14/2013,1470.680054,-0.00090
1/15/2013,1472.339966,0.00110
1/16/2013,1472.630005,0.00020
1/17/2013,1480.939941,0.00560
1/18/2013,1485.97998,0.00340
1/22/2013,1492.560059,0.00440
1/23/2013,1494.810059,0.00150
1/24/2013,1494.819946,0.00000
1/25/2013,1502.959961,0.00540
1/28/2013,1500.180054,-0.00180
1/29/2013,1507.839966,0.00510
1/30/2013,1501.959961,-0.00390
1/31/2013,1498.109985,-0.00260
2/1/2013,1513.170044,0.01010
2/4/2013,1495.709961,-0.01150
2/5/2013,1511.290039,0.01040
2/6/2013,1512.119995,0.00050
2/7/2013,1509.390015,-0.00180
2/8/2013,1517.930054,0.00570
2/11/2013,1517.01001,-0.00060
2/12/2013,1519.430054,0.00160
2/13/2013,1520.329956,0.00060
2/14/2013,1521.380005,0.00070
2/15/2013,1519.790039,-0.00100
2/19/2013,1530.939941,0.00730
2/20/2013,1511.949951,-0.01240
2/21/2013,1502.420044,-0.00630
2/22/2013,1515.599976,0.00880
2/25/2013,1487.849976,-0.01830
2/26/2013,1496.939941,0.00610
2/27/2013,1515.98999,0.01270
2/28/2013,1514.680054,-0.00090
3/1/2013,1518.199951,0.00230
3/4/2013,1525.199951,0.00460
3/5/2013,1539.790039,0.00960
3/6/2013,1541.459961,0.00110
3/7/2013,1544.26001,0.00180
3/8/2013,1551.180054,0.00450
3/11/2013,1556.219971,0.00320
3/12/2013,1552.47998,-0.00240
3/13/2013,1554.52002,0.00130
3/14/2013,1563.22998,0.00560
3/15/2013,1560.699951,-0.00160
3/18/2013,1552.099976,-0.00550
3/19/2013,1548.339966,-0.00240
3/20/2013,1558.709961,0.00670
3/21/2013,1545.800049,-0.00830
3/22/2013,1556.890015,0.00720
3/25/2013,1551.689941,-0.00330
3/26/2013,1563.77002,0.00780
3/27/2013,1562.849976,-0.00060
3/28/2013,1569.189941,0.00410
4/1/2013,1562.170044,-0.00450
4/2/2013,1570.25,0.00520
4/3/2013,1553.689941,-0.01050
4/4/2013,1559.97998,0.00400
4/5/2013,1553.280029,-0.00430
4/8/2013,1563.069946,0.00630
4/9/2013,1568.609985,0.00350
4/10/2013,1587.72998,0.01220
4/11/2013,1593.369995,0.00360
4/12/2013,1588.849976,-0.00280
4/15/2013,1552.359985,-0.02300
4/16/2013,1574.569946,0.01430
4/17/2013,1552.01001,-0.01430
4/18/2013,1541.609985,-0.00670
4/19/2013,1555.25,0.00880
4/22/2013,1562.5,0.00470
4/23/2013,1578.780029,0.01040
4/24/2013,1578.790039,0.00000
4/25/2013,1585.160034,0.00400
4/26/2013,1582.23999,-0.00180
4/29/2013,1593.609985,0.00720
4/30/2013,1597.569946,0.00250
5/1/2013,1582.699951,-0.00930
5/2/2013,1597.589966,0.00940
5/3/2013,1614.420044,0.01050
5/6/2013,1617.5,0.00190
5/7/2013,1625.959961,0.00520
5/8/2013,1632.689941,0.00410
5/9/2013,1626.670044,-0.00370
5/10/2013,1633.699951,0.00430
5/13/2013,1633.77002,0.00000
5/14/2013,1650.339966,0.01010
5/15/2013,1658.780029,0.00510
5/16/2013,1650.469971,-0.00500
5/17/2013,1667.469971,0.01030
5/20/2013,1666.290039,-0.00070
5/21/2013,1669.160034,0.00170
5/22/2013,1655.349976,-0.00830
5/23/2013,1650.51001,-0.00290
5/24/2013,1649.599976,-0.00060
5/28/2013,1660.060059,0.00630
5/29/2013,1648.359985,-0.00700
5/30/2013,1654.410034,0.00370
5/31/2013,1630.73999,-0.01430
6/3/2013,1640.420044,0.00590
6/4/2013,1631.380005,-0.00550
6/5/2013,1608.900024,-0.01380
6/6/2013,1622.560059,0.00850
6/7/2013,1643.380005,0.01280
6/10/2013,1642.810059,-0.00030
6/11/2013,1626.130005,-0.01020
6/12/2013,1612.52002,-0.00840
6/13/2013,1636.359985,0.01480
6/14/2013,1626.72998,-0.00590
6/17/2013,1639.040039,0.00760
6/18/2013,1651.810059,0.00780
6/19/2013,1628.930054,-0.01390
6/20/2013,1588.189941,-0.02500
6/21/2013,1592.430054,0.00270
6/24/2013,1573.089966,-0.01210
6/25/2013,1588.030029,0.00950
6/26/2013,1603.26001,0.00960
6/27/2013,1613.199951,0.00620
6/28/2013,1606.280029,-0.00430
7/1/2013,1614.959961,0.00540
7/2/2013,1614.079956,-0.00050
7/3/2013,1615.410034,0.00080
7/5/2013,1631.890015,0.01020
7/8/2013,1640.459961,0.00530
7/9/2013,1652.319946,0.00720
7/10/2013,1652.619995,0.00020
7/11/2013,1675.02002,0.01360
7/12/2013,1680.189941,0.00310
7/15/2013,1682.5,0.00140
7/16/2013,1676.26001,-0.00370
7/17/2013,1680.910034,0.00280
7/18/2013,1689.369995,0.00500
7/19/2013,1692.089966,0.00160
7/22/2013,1695.530029,0.00200
7/23/2013,1692.390015,-0.00190
7/24/2013,1685.939941,-0.00380
7/25/2013,1690.25,0.00260
7/26/2013,1691.650024,0.00080
7/29/2013,1685.329956,-0.00370
7/30/2013,1685.959961,0.00040
7/31/2013,1685.72998,-0.00010
8/1/2013,1706.869995,0.01250
8/2/2013,1709.670044,0.00160
8/5/2013,1707.140015,-0.00150
8/6/2013,1697.369995,-0.00570
8/7/2013,1690.910034,-0.00380
8/8/2013,1697.47998,0.00390
8/9/2013,1691.420044,-0.00360
8/12/2013,1689.469971,-0.00120
8/13/2013,1694.160034,0.00280
8/14/2013,1685.390015,-0.00520
8/15/2013,1661.319946,-0.01430
8/16/2013,1655.829956,-0.00330
8/19/2013,1646.060059,-0.00590
8/20/2013,1652.349976,0.00380
8/21/2013,1642.800049,-0.00580
8/22/2013,1656.959961,0.00860
8/23/2013,1663.5,0.00390
8/26/2013,1656.780029,-0.00400
8/27/2013,1630.47998,-0.01590
8/28/2013,1634.959961,0.00270
8/29/2013,1638.170044,0.00200
8/30/2013,1632.969971,-0.00320
9/3/2013,1639.77002,0.00420
9/4/2013,1653.079956,0.00810
9/5/2013,1655.079956,0.00120
9/6/2013,1655.170044,0.00010
9/9/2013,1671.709961,0.01000
9/10/2013,1683.98999,0.00730
9/11/2013,1689.130005,0.00310
9/12/2013,1683.420044,-0.00340
9/13/2013,1687.98999,0.00270
9/16/2013,1697.599976,0.00570
9/17/2013,1704.76001,0.00420
9/18/2013,1725.52002,0.01220
9/19/2013,1722.339966,-0.00180
9/20/2013,1709.910034,-0.00720
9/23/2013,1701.839966,-0.00470
9/24/2013,1697.420044,-0.00260
9/25/2013,1692.77002,-0.00270
9/26/2013,1698.670044,0.00350
9/27/2013,1691.75,-0.00410
9/30/2013,1681.550049,-0.00600
10/1/2013,1695,0.00800
10/2/2013,1693.869995,-0.00070
10/3/2013,1678.660034,-0.00900
10/4/2013,1690.5,0.00710
10/7/2013,1676.119995,-0.00850
10/8/2013,1655.449951,-0.01230
10/9/2013,1656.400024,0.00060
10/10/2013,1692.560059,0.02180
10/11/2013,1703.199951,0.00630
10/14/2013,1710.140015,0.00410
10/15/2013,1698.060059,-0.00710
10/16/2013,1721.540039,0.01380
10/17/2013,1733.150024,0.00670
10/18/2013,1744.5,0.00650
10/21/2013,1744.660034,0.00010
10/22/2013,1754.670044,0.00570
10/23/2013,1746.380005,-0.00470
10/24/2013,1752.069946,0.00330
10/25/2013,1759.77002,0.00440
10/28/2013,1762.109985,0.00130
10/29/2013,1771.949951,0.00560
10/30/2013,1763.310059,-0.00490
10/31/2013,1756.540039,-0.00380
11/1/2013,1761.640015,0.00290
11/4/2013,1767.930054,0.00360
11/5/2013,1762.969971,-0.00280
11/6/2013,1770.48999,0.00430
11/7/2013,1747.150024,-0.01320
11/8/2013,1770.609985,0.01340
11/11/2013,1771.890015,0.00070
11/12/2013,1767.689941,-0.00240
11/13/2013,1782,0.00810
11/14/2013,1790.619995,0.00480
11/15/2013,1798.180054,0.00420
11/18/2013,1791.530029,-0.00370
11/19/2013,1787.869995,-0.00200
11/20/2013,1781.369995,-0.00360
11/21/2013,1795.849976,0.00810
11/22/2013,1804.76001,0.00500
11/25/2013,1802.47998,-0.00130
11/26/2013,1802.75,0.00010
11/27/2013,1807.22998,0.00250
11/29/2013,1805.810059,-0.00080
12/2/2013,1800.900024,-0.00270
12/3/2013,1795.150024,-0.00320
12/4/2013,1792.810059,-0.00130
12/5/2013,1785.030029,-0.00430
12/6/2013,1805.089966,0.01120
12/9/2013,1808.369995,0.00180
12/10/2013,1802.619995,-0.00320
12/11/2013,1782.219971,-0.01130
12/12/2013,1775.5,-0.00380
12/13/2013,1775.319946,-0.00010
12/16/2013,1786.540039,0.00630
12/17/2013,1781,-0.00310
12/18/2013,1810.650024,0.01660
12/19/2013,1809.599976,-0.00060
12/20/2013,1818.319946,0.00480
12/23/2013,1827.98999,0.00530
12/24/2013,1833.319946,0.00290
12/26/2013,1842.02002,0.00470
12/27/2013,1841.400024,-0.00030
12/30/2013,1841.069946,-0.00020
12/31/2013,1848.359985,0.00400
1/2/2014,1831.97998,-0.00890
1/3/2014,1831.369995,-0.00030
1/6/2014,1826.77002,-0.00250
1/7/2014,1837.880005,0.00610
1/8/2014,1837.48999,-0.00020
1/9/2014,1838.130005,0.00030
1/10/2014,1842.369995,0.00230
1/13/2014,1819.199951,-0.01260
1/14/2014,1838.880005,0.01080
1/15/2014,1848.380005,0.00520
1/16/2014,1845.890015,-0.00130
1/17/2014,1838.699951,-0.00390
1/21/2014,1843.800049,0.00280
1/22/2014,1844.859985,0.00060
1/23/2014,1828.459961,-0.00890
1/24/2014,1790.290039,-0.02090
1/27/2014,1781.560059,-0.00490
1/28/2014,1792.5,0.00610
1/29/2014,1774.199951,-0.01020
1/30/2014,1794.189941,0.01130
1/31/2014,1782.589966,-0.00650
2/3/2014,1741.890015,-0.02280
2/4/2014,1755.199951,0.00760
2/5/2014,1751.640015,-0.00200
2/6/2014,1773.430054,0.01240
2/7/2014,1797.02002,0.01330
2/10/2014,1799.839966,0.00160
2/11/2014,1819.75,0.01110
2/12/2014,1819.26001,-0.00030
2/13/2014,1829.829956,0.00580
2/14/2014,1838.630005,0.00480
2/18/2014,1840.76001,0.00120
2/19/2014,1828.75,-0.00650
2/20/2014,1839.780029,0.00600
2/21/2014,1836.25,-0.00190
2/24/2014,1847.609985,0.00620
2/25/2014,1845.119995,-0.00130
2/26/2014,1845.160034,0.00000
2/27/2014,1854.290039,0.00490
2/28/2014,1859.449951,0.00280
3/3/2014,1845.72998,-0.00740
3/4/2014,1873.910034,0.01530
3/5/2014,1873.810059,-0.00010
3/6/2014,1877.030029,0.00170
3/7/2014,1878.040039,0.00050
3/10/2014,1877.170044,-0.00050
3/11/2014,1867.630005,-0.00510
3/12/2014,1868.199951,0.00030
3/13/2014,1846.339966,-0.01170
3/14/2014,1841.130005,-0.00280
3/17/2014,1858.829956,0.00960
3/18/2014,1872.25,0.00720
3/19/2014,1860.77002,-0.00610
3/20/2014,1872.01001,0.00600
3/21/2014,1866.52002,-0.00290
3/24/2014,1857.439941,-0.00490
3/25/2014,1865.619995,0.00440
3/26/2014,1852.560059,-0.00700
3/27/2014,1849.040039,-0.00190
3/28/2014,1857.619995,0.00460
3/31/2014,1872.339966,0.00790
4/1/2014,1885.52002,0.00700
4/2/2014,1890.900024,0.00290
4/3/2014,1888.77002,-0.00110
4/4/2014,1865.089966,-0.01250
4/7/2014,1845.040039,-0.01080
4/8/2014,1851.959961,0.00380
4/9/2014,1872.180054,0.01090
4/10/2014,1833.079956,-0.02090
4/11/2014,1815.689941,-0.00950
4/14/2014,1830.609985,0.00820
4/15/2014,1842.97998,0.00680
4/16/2014,1862.310059,0.01050
4/17/2014,1864.849976,0.00140
4/21/2014,1871.890015,0.00380
4/22/2014,1879.550049,0.00410
4/23/2014,1875.390015,-0.00220
4/24/2014,1878.609985,0.00170
4/25/2014,1863.400024,-0.00810
4/28/2014,1869.430054,0.00320
4/29/2014,1878.329956,0.00480
4/30/2014,1883.949951,0.00300
5/1/2014,1883.680054,-0.00010
5/2/2014,1881.140015,-0.00130
5/5/2014,1884.660034,0.00190
5/6/2014,1867.719971,-0.00900
5/7/2014,1878.209961,0.00560
5/8/2014,1875.630005,-0.00140
5/9/2014,1878.47998,0.00150
5/12/2014,1896.650024,0.00970
5/13/2014,1897.449951,0.00040
5/14/2014,1888.530029,-0.00470
5/15/2014,1870.849976,-0.00940
5/16/2014,1877.859985,0.00370
5/19/2014,1885.079956,0.00380
5/20/2014,1872.829956,-0.00650
5/21/2014,1888.030029,0.00810
5/22/2014,1892.48999,0.00240
5/23/2014,1900.530029,0.00420
5/27/2014,1911.910034,0.00600
5/28/2014,1909.780029,-0.00110
5/29/2014,1920.030029,0.00540
5/30/2014,1923.569946,0.00180
6/2/2014,1924.969971,0.00070
6/3/2014,1924.23999,-0.00040
6/4/2014,1927.880005,0.00190
6/5/2014,1940.459961,0.00650
6/6/2014,1949.439941,0.00460
6/9/2014,1951.27002,0.00090
6/10/2014,1950.790039,-0.00020
6/11/2014,1943.890015,-0.00350
6/12/2014,1930.109985,-0.00710
6/13/2014,1936.160034,0.00310
6/16/2014,1937.780029,0.00080
6/17/2014,1941.98999,0.00220
6/18/2014,1956.97998,0.00770
6/19/2014,1959.47998,0.00130
6/20/2014,1962.869995,0.00170
6/23/2014,1962.609985,-0.00010
6/24/2014,1949.97998,-0.00640
6/25/2014,1959.530029,0.00490
6/26/2014,1957.219971,-0.00120
6/27/2014,1960.959961,0.00190
6/30/2014,1960.22998,-0.00040
7/1/2014,1973.319946,0.00670
7/2/2014,1974.619995,0.00070
7/3/2014,1985.439941,0.00550
7/7/2014,1977.650024,-0.00390
7/8/2014,1963.709961,-0.00700
7/9/2014,1972.829956,0.00460
7/10/2014,1964.680054,-0.00410
7/11/2014,1967.569946,0.00150
7/14/2014,1977.099976,0.00480
7/15/2014,1973.280029,-0.00190
7/16/2014,1981.569946,0.00420
7/17/2014,1958.119995,-0.01180
7/18/2014,1978.219971,0.01030
7/21/2014,1973.630005,-0.00230
7/22/2014,1983.530029,0.00500
7/23/2014,1987.01001,0.00180
7/24/2014,1987.97998,0.00050
7/25/2014,1978.339966,-0.00480
7/28/2014,1978.910034,0.00030
7/29/2014,1969.949951,-0.00450
7/30/2014,1970.069946,0.00010
7/31/2014,1930.670044,-0.02000
8/1/2014,1925.150024,-0.00290
8/4/2014,1938.98999,0.00720
8/5/2014,1920.209961,-0.00970
8/6/2014,1920.23999,0.00000
8/7/2014,1909.569946,-0.00560
8/8/2014,1931.589966,0.01150
8/11/2014,1936.920044,0.00280
8/12/2014,1933.75,-0.00160
8/13/2014,1946.719971,0.00670
8/14/2014,1955.180054,0.00430
8/15/2014,1955.060059,-0.00010
8/18/2014,1971.73999,0.00850
8/19/2014,1981.599976,0.00500
8/20/2014,1986.51001,0.00250
8/21/2014,1992.369995,0.00290
8/22/2014,1988.400024,-0.00200
8/25/2014,1997.920044,0.00480
8/26/2014,2000.02002,0.00110
8/27/2014,2000.119995,0.00000
8/28/2014,1996.73999,-0.00170
8/29/2014,2003.369995,0.00330
9/2/2014,2002.280029,-0.00050
9/3/2014,2000.719971,-0.00080
9/4/2014,1997.650024,-0.00150
9/5/2014,2007.709961,0.00500
9/8/2014,2001.540039,-0.00310
9/9/2014,1988.439941,-0.00650
9/10/2014,1995.689941,0.00360
9/11/2014,1997.449951,0.00090
9/12/2014,1985.540039,-0.00600
9/15/2014,1984.130005,-0.00070
9/16/2014,1998.97998,0.00750
9/17/2014,2001.569946,0.00130
9/18/2014,2011.359985,0.00490
9/19/2014,2010.400024,-0.00050
9/22/2014,1994.290039,-0.00800
9/23/2014,1982.77002,-0.00580
9/24/2014,1998.300049,0.00780
9/25/2014,1965.98999,-0.01620
9/26/2014,1982.849976,0.00860
9/29/2014,1977.800049,-0.00250
9/30/2014,1972.290039,-0.00280
10/1/2014,1946.160034,-0.01320
10/2/2014,1946.170044,0.00000
10/3/2014,1967.900024,0.01120
10/6/2014,1964.819946,-0.00160
10/7/2014,1935.099976,-0.01510
10/8/2014,1968.890015,0.01750
10/9/2014,1928.209961,-0.02070
10/10/2014,1906.130005,-0.01150
10/13/2014,1874.73999,-0.01650
10/14/2014,1877.699951,0.00160
10/15/2014,1862.48999,-0.00810
10/16/2014,1862.76001,0.00010
10/17/2014,1886.76001,0.01290
10/20/2014,1904.01001,0.00910
10/21/2014,1941.280029,0.01960
10/22/2014,1927.109985,-0.00730
10/23/2014,1950.819946,0.01230
10/24/2014,1964.579956,0.00710
10/27/2014,1961.630005,-0.00150
10/28/2014,1985.050049,0.01190
10/29/2014,1982.300049,-0.00140
10/30/2014,1994.650024,0.00620
10/31/2014,2018.050049,0.01170
11/3/2014,2017.810059,-0.00010
11/4/2014,2012.099976,-0.00280
11/5/2014,2023.569946,0.00570
11/6/2014,2031.209961,0.00380
11/7/2014,2031.920044,0.00030
11/10/2014,2038.26001,0.00310
11/11/2014,2039.680054,0.00070
11/12/2014,2038.25,-0.00070
11/13/2014,2039.329956,0.00050
11/14/2014,2039.819946,0.00020
11/17/2014,2041.319946,0.00070
11/18/2014,2051.800049,0.00510
11/19/2014,2048.719971,-0.00150
11/20/2014,2052.75,0.00200
11/21/2014,2063.5,0.00520
11/24/2014,2069.409912,0.00290
11/25/2014,2067.030029,-0.00120
11/26/2014,2072.830078,0.00280
11/28/2014,2067.560059,-0.00250
12/1/2014,2053.439941,-0.00680
12/2/2014,2066.550049,0.00640
12/3/2014,2074.330078,0.00380
12/4/2014,2071.919922,-0.00120
12/5/2014,2075.370117,0.00170
12/8/2014,2060.310059,-0.00730
12/9/2014,2059.820068,-0.00020
12/10/2014,2026.140015,-0.01640
12/11/2014,2035.329956,0.00450
12/12/2014,2002.329956,-0.01620
12/15/2014,1989.630005,-0.00630
12/16/2014,1972.73999,-0.00850
12/17/2014,2012.890015,0.02040
12/18/2014,2061.22998,0.02400
12/19/2014,2070.649902,0.00460
12/22/2014,2078.540039,0.00380
12/23/2014,2082.169922,0.00170
12/24/2014,2081.879883,-0.00010
12/26/2014,2088.77002,0.00330
12/29/2014,2090.570068,0.00090
12/30/2014,2080.350098,-0.00490
12/31/2014,2058.899902,-0.01030
1/2/2015,2058.199951,-0.00030
1/5/2015,2020.579956,-0.01830
1/6/2015,2002.609985,-0.00890
1/7/2015,2025.900024,0.01160
1/8/2015,2062.139893,0.01790
1/9/2015,2044.810059,-0.00840
1/12/2015,2028.26001,-0.00810
1/13/2015,2023.030029,-0.00260
